Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Home Ownership_outlier,Annual Income_outlier,Annual Income_nan,Tax Liens_outlier,Number of Open Accounts_outlier,Months since last delinquent_nan,Bankruptcies_outlier,Bankruptcies_nan,Purpose_nan,Years of Credit History_outlier,Maximum Open Credit_outlier,Current Loan Amount_outlier,Current Credit Balance_outlier,Monthly Debt_outlier,Credit Score_nan,Years in current job_nan,Years in current job_1 year,Years in current job_10+ years,Years in current job_2 years,Years in current job_3 years,Years in current job_4 years,Years in current job_5 years,Years in current job_6 years,Years in current job_7 years,Years in current job_8 years,Years in current job_9 years,Years in current job_< 1 year,Tax Liens_0.0,Tax Liens_1.0,Tax Liens_2.0,Bankruptcies_0.0,Bankruptcies_1.0,Bankruptcies_2.0,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term,Home Mortgage,Own Home,Rent,ID,years_cat,num_cat,credit_cat,CreditScoreTLB1,CreditScoreTLB2,CreditScoreTLB3,CreditScoreTBNT,AnIMoD
Rent,775257.0,6 years,0.0,8.0,10.7,276122.0,0.0,32.0,0.0,other,Short Term,39402.0,119244.0,10789.0,742.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5771,2,1,4,723.6175548589341,724.25701839303,722.7259506135434,729.2101616628175,53815.75
Home Mortgage,1420307.0,10+ years,0.0,13.0,15.0,493746.0,0.0,27.0,0.0,debt consolidation,Short Term,315744.0,204668.0,32312.0,745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5772,2,2,4,721.2881720430107,717.8478260869565,722.7259506135434,729.2101616628175,86046.91666666667
Rent,1397507.0,1 year,0.0,8.0,19.7,472516.0,0.0,32.0,0.0,debt consolidation,Short Term,129448.0,57532.0,32410.0,750.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5773,3,1,4,723.6175548589341,724.25701839303,722.7259506135434,729.2101616628175,84048.91666666667
Home Mortgage,1168386.0,10+ years,0.0,12.0,10.8,1837616.0,0.0,32.0,0.0,debt consolidation,Short Term,443212.0,766536.0,43062.0,735.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5774,2,2,4,723.144128113879,724.25701839303,722.7259506135434,729.2101616628175,54303.5
Rent,1543256.0,2 years,0.0,9.0,10.5,697026.0,0.0,32.0,0.0,debt consolidation,Short Term,536074.0,437646.0,30994.0,733.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5775,2,1,4,722.9917582417582,724.25701839303,722.7259506135434,729.2101616628175,97610.66666666667
Home Mortgage,1168386.0,3 years,0.0,7.0,15.1,193732.0,0.0,5.0,0.0,debt consolidation,Long Term,262570.0,95380.0,10205.0,731.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5776,3,1,4,723.1353996737357,715.1176470588235,722.7259506135434,704.9185228604924,87160.5
Rent,495577.0,1 year,0.0,7.0,6.9,578028.0,0.0,32.0,0.0,debt consolidation,Short Term,156706.0,309510.0,9498.0,740.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5777,1,1,4,723.1353996737357,724.25701839303,722.7259506135434,729.2101616628175,31800.083333333336
Rent,1168386.0,7 years,0.0,8.0,17.9,461406.0,0.0,40.0,0.0,debt consolidation,Short Term,107118.0,312417.0,15669.0,731.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5778,3,1,4,723.6175548589341,722.4375,722.7259506135434,729.2101616628175,81696.5
Home Mortgage,742710.0,7 years,0.0,9.0,10.8,203038.0,1.0,32.0,1.0,debt consolidation,Long Term,232628.0,88388.0,15597.0,703.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5779,2,1,4,722.9917582417582,724.25701839303,720.0370370370371,701.245508982036,46295.5
Home Mortgage,1159836.0,7 years,0.0,11.0,21.9,575432.0,0.0,32.0,0.0,debt consolidation,Short Term,223828.0,482068.0,22423.0,740.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5780,4,2,4,722.4205202312139,724.25701839303,722.7259506135434,729.2101616628175,74230.0
Rent,1592580.0,10+ years,0.0,13.0,27.9,773322.0,0.0,74.0,0.0,other,Short Term,108658.0,136914.0,18766.0,748.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5781,4,2,4,721.2881720430107,708.32,722.7259506135434,729.2101616628175,113949.0
Rent,998374.0,3 years,0.0,8.0,6.5,389092.0,0.0,32.0,0.0,debt consolidation,Short Term,200090.0,153900.0,7987.0,743.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5782,1,1,4,723.6175548589341,724.25701839303,722.7259506135434,729.2101616628175,75210.83333333333
Home Mortgage,1168386.0,5 years,0.0,14.0,23.3,426294.0,0.0,12.0,0.0,debt consolidation,Short Term,178464.0,266171.0,16076.5,731.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5783,4,2,4,721.302380952381,722.0461538461539,722.7259506135434,729.2101616628175,81289.0
Rent,1168386.0,2 years,0.0,4.0,8.7,363990.0,0.0,32.0,0.0,take a trip,Short Term,42900.0,246126.0,6917.0,731.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5784,1,0,4,720.0188679245283,724.25701839303,722.7259506135434,729.2101616628175,90448.5
Rent,1051175.0,7 years,0.0,12.0,10.2,530794.0,0.0,32.0,0.0,debt consolidation,Short Term,132770.0,281922.0,30396.0,726.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5785,2,2,4,723.144128113879,724.25701839303,722.7259506135434,729.2101616628175,57201.91666666667
Own Home,991857.0,2 years,0.0,12.0,13.1,357808.0,0.0,32.0,0.0,debt consolidation,Long Term,309573.0,300048.0,13390.0,668.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5786,2,2,3,723.144128113879,724.25701839303,722.7259506135434,704.9185228604924,69264.75
Home Mortgage,2950016.0,10+ years,0.0,17.0,15.7,912472.0,0.0,32.0,0.0,debt consolidation,Long Term,751916.0,289218.0,42775.0,691.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5787,3,3,4,722.2456896551724,724.25701839303,722.7259506135434,704.9185228604924,203059.66666666666
Rent,3034224.0,3 years,0.0,10.0,16.7,307582.0,4.0,32.0,0.0,debt consolidation,Long Term,418858.0,137066.0,17295.0,692.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5788,3,1,4,720.5843293492696,724.25701839303,722.7259506135434,676.0,235557.0
Own Home,1168386.0,6 years,0.0,17.0,28.9,2203762.0,0.0,32.0,0.0,debt consolidation,Short Term,172480.0,1166695.0,42966.0,731.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5789,4,3,4,722.2456896551724,724.25701839303,722.7259506135434,729.2101616628175,54399.5
Home Mortgage,1224626.0,6 years,0.0,10.0,15.6,137324.0,1.0,32.0,1.0,debt consolidation,Short Term,230428.0,48507.0,24493.0,738.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5790,3,1,4,720.5843293492696,724.25701839303,720.0370370370371,725.7162872154115,77559.16666666667
Rent,741684.0,2 years,0.0,6.0,14.0,326018.0,0.0,72.0,0.0,debt consolidation,Short Term,171754.0,161329.0,12732.0,733.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5791,2,1,4,724.3789682539683,716.5833333333334,722.7259506135434,729.2101616628175,49075.0
Home Mortgage,1168386.0,9 years,0.0,7.0,19.2,499246.0,0.0,32.0,0.0,debt consolidation,Short Term,217074.0,310004.0,5568.0,731.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5792,3,1,4,723.1353996737357,724.25701839303,722.7259506135434,729.2101616628175,91797.5
Rent,1235190.0,2 years,0.0,6.0,9.3,75878.0,0.0,32.0,0.0,debt consolidation,Short Term,108350.0,34865.0,8605.0,710.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5793,1,1,4,724.3789682539683,724.25701839303,722.7259506135434,729.2101616628175,94327.5
Own Home,964098.0,4 years,0.0,9.0,15.5,478159.0,0.0,30.0,0.0,other,Short Term,309573.0,33193.0,17193.0,672.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5794,3,1,3,722.9917582417582,719.2452830188679,722.7259506135434,729.2101616628175,63148.5
Home Mortgage,1766924.0,6 years,0.0,19.0,15.7,2063226.0,0.0,32.0,0.0,debt consolidation,Short Term,430716.0,418741.0,28860.0,751.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5795,3,3,4,723.1223021582733,724.25701839303,722.7259506135434,729.2101616628175,118383.66666666666
Rent,968240.0,10+ years,0.0,6.0,16.0,338646.0,0.0,48.0,0.0,debt consolidation,Long Term,309573.0,287489.0,7520.0,643.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5796,3,1,2,724.3789682539683,719.3636363636364,722.7259506135434,704.9185228604924,73166.66666666667
Rent,912722.0,10+ years,0.0,14.0,16.5,699534.0,0.0,32.0,0.0,debt consolidation,Short Term,330264.0,399342.0,18825.0,744.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5797,3,2,4,721.302380952381,724.25701839303,722.7259506135434,729.2101616628175,57235.16666666667
Home Mortgage,1168386.0,6 years,0.0,10.0,22.9,478159.0,0.0,32.0,0.0,debt consolidation,Long Term,449856.0,1740229.0,43083.0,731.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5798,4,1,4,720.5843293492696,724.25701839303,722.7259506135434,704.9185228604924,54282.5
Rent,780482.0,3 years,0.0,9.0,15.6,92774.0,1.0,32.0,1.0,debt consolidation,Short Term,103048.0,26448.0,5138.0,713.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5799,3,1,4,722.9917582417582,724.25701839303,720.0370370370371,725.7162872154115,59902.166666666664
Rent,2277948.0,< 1 year,0.0,14.0,12.1,936166.0,0.0,32.0,0.0,debt consolidation,Short Term,309573.0,455183.0,29234.0,734.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5800,2,2,4,721.302380952381,724.25701839303,722.7259506135434,729.2101616628175,160595.0
Home Mortgage,1994259.0,10+ years,0.0,10.0,20.0,161150.0,0.0,16.0,0.0,home improvements,Long Term,479248.0,74176.0,19610.0,719.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5801,3,1,4,720.5843293492696,723.9508196721312,722.7259506135434,704.9185228604924,146578.25
Rent,1168386.0,10+ years,0.0,9.0,15.8,878196.0,0.0,32.0,0.0,debt consolidation,Long Term,266134.0,618887.0,22905.0,731.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5802,3,1,4,722.9917582417582,724.25701839303,722.7259506135434,704.9185228604924,74460.5
Home Mortgage,1058376.0,9 years,0.0,13.0,13.0,603504.0,0.0,40.0,0.0,debt consolidation,Short Term,309573.0,264252.0,6888.0,713.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5803,2,2,4,721.2881720430107,722.4375,722.7259506135434,729.2101616628175,81310.0
Home Mortgage,1033695.0,8 years,0.0,16.0,16.5,461428.0,0.0,29.0,0.0,debt consolidation,Long Term,323620.0,137883.0,6374.0,658.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5804,3,3,3,723.1924528301887,725.830985915493,722.7259506135434,704.9185228604924,79767.25
Rent,709289.0,2 years,0.0,9.0,8.5,313236.0,0.0,52.0,0.0,debt consolidation,Short Term,151294.0,113620.0,13536.0,731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5805,1,1,4,722.9917582417582,719.8461538461538,722.7259506135434,729.2101616628175,45571.416666666664
Rent,1512932.0,10+ years,1.0,9.0,19.0,345554.0,1.0,16.0,0.0,debt consolidation,Short Term,217426.0,163837.0,28746.0,742.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5806,3,1,4,722.9917582417582,723.9508196721312,718.1428571428571,726.725,97331.66666666667
Rent,1339177.0,7 years,0.0,2.0,14.7,221562.0,0.0,30.0,0.0,debt consolidation,Long Term,265826.0,87058.0,8638.0,723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5807,2,0,4,715.8214285714286,719.2452830188679,722.7259506135434,704.9185228604924,102960.08333333333
Home Mortgage,1780433.0,9 years,0.0,6.0,22.0,494428.0,0.0,32.0,0.0,other,Short Term,22176.0,298908.0,10950.0,748.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5808,4,1,4,724.3789682539683,724.25701839303,722.7259506135434,729.2101616628175,137419.41666666666
Home Mortgage,1550704.0,10+ years,0.0,8.0,17.9,695420.0,0.0,42.0,0.0,debt consolidation,Short Term,323202.0,446234.0,21064.0,739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5809,3,1,4,723.6175548589341,726.2093023255813,722.7259506135434,729.2101616628175,108161.33333333333
Home Mortgage,1377861.0,1 year,0.0,15.0,18.9,1127896.0,0.0,74.0,0.0,debt consolidation,Long Term,674124.0,716946.0,38466.0,665.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5810,3,2,3,721.6996805111821,708.32,722.7259506135434,704.9185228604924,76355.75
Rent,1408185.0,9 years,0.0,14.0,16.1,256388.0,0.0,14.0,0.0,debt consolidation,Short Term,147840.0,84588.0,17720.0,732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5811,3,2,4,721.302380952381,721.671052631579,722.7259506135434,729.2101616628175,99628.75
Home Mortgage,1168386.0,4 years,0.0,9.0,10.0,159566.0,0.0,32.0,0.0,debt consolidation,Short Term,516890.0,116717.0,14886.0,731.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5812,1,1,4,722.9917582417582,724.25701839303,722.7259506135434,729.2101616628175,82479.5
Home Mortgage,1791833.0,6 years,0.0,7.0,32.3,366762.0,0.0,6.0,0.0,debt consolidation,Short Term,545996.0,156465.0,25534.0,712.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5813,4,1,4,723.1353996737357,721.15625,722.7259506135434,729.2101616628175,123785.41666666666
Rent,969285.0,10+ years,0.0,5.0,12.1,92004.0,0.0,32.0,0.0,debt consolidation,Short Term,112244.0,55613.0,15024.0,713.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5814,2,0,4,723.6461538461539,724.25701839303,722.7259506135434,729.2101616628175,65749.75
Rent,1168386.0,4 years,0.0,10.0,18.4,304260.0,0.0,32.0,0.0,debt consolidation,Short Term,111760.0,94867.0,22586.0,731.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5815,3,1,4,720.5843293492696,724.25701839303,722.7259506135434,729.2101616628175,74779.5
Home Mortgage,2071817.0,2 years,0.0,12.0,14.6,372724.0,0.0,37.0,0.0,debt consolidation,Short Term,184272.0,264936.0,18646.0,739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5816,2,2,4,723.144128113879,721.1372549019608,722.7259506135434,729.2101616628175,154005.41666666666
Home Mortgage,929290.0,10+ years,0.0,10.0,19.5,314138.0,0.0,10.0,0.0,home improvements,Short Term,386298.0,185839.0,18199.0,722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5817,3,1,4,720.5843293492696,716.8412698412699,722.7259506135434,729.2101616628175,59241.83333333333
Home Mortgage,963547.0,10+ years,0.0,11.0,30.0,478159.0,0.0,33.0,0.0,debt consolidation,Short Term,336248.0,2097353.0,21086.0,748.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5818,4,2,4,722.4205202312139,722.9264705882352,722.7259506135434,729.2101616628175,59209.58333333333
Rent,1350786.0,7 years,0.0,21.0,14.4,1255892.0,0.0,47.0,0.0,debt consolidation,Long Term,474606.0,393718.0,29267.0,701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5819,2,4,4,724.3589743589744,711.7837837837837,722.7259506135434,704.9185228604924,83298.5
Rent,1950901.0,3 years,0.0,15.0,26.8,925496.0,0.0,32.0,0.0,debt consolidation,Short Term,345356.0,570703.0,38368.0,728.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5820,4,2,4,721.6996805111821,724.25701839303,722.7259506135434,729.2101616628175,124207.08333333334
Home Mortgage,1407482.0,4 years,0.0,17.0,13.2,1433586.0,0.0,40.0,0.0,debt consolidation,Long Term,309573.0,671042.0,18414.0,729.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5821,2,3,4,722.2456896551724,722.4375,722.7259506135434,704.9185228604924,98876.16666666667
Home Mortgage,1168386.0,10+ years,0.0,14.0,19.8,375628.0,1.0,32.0,1.0,debt consolidation,Short Term,428362.0,211185.0,14439.0,731.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5822,3,2,4,721.302380952381,724.25701839303,720.0370370370371,725.7162872154115,82926.5
Home Mortgage,1168386.0,10+ years,0.0,14.0,17.9,478159.0,0.0,32.0,0.0,debt consolidation,Short Term,781176.0,2759617.0,16076.5,727.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5823,3,2,4,721.302380952381,724.25701839303,722.7259506135434,729.2101616628175,81289.0
Rent,1168386.0,3 years,0.0,5.0,13.4,114862.0,0.0,22.0,0.0,debt consolidation,Short Term,157674.0,92340.0,3558.0,731.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5824,2,0,4,723.6461538461539,712.9038461538462,722.7259506135434,729.2101616628175,93807.5
Rent,766992.0,< 1 year,0.0,11.0,15.8,1001308.0,0.0,32.0,0.0,debt consolidation,Short Term,388542.0,351082.0,19942.0,745.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5825,3,2,4,722.4205202312139,724.25701839303,722.7259506135434,729.2101616628175,43974.0
Rent,1168386.0,7 years,0.0,15.0,12.4,436656.0,0.0,83.0,0.0,debt consolidation,Short Term,347952.0,306584.0,25308.0,731.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5826,2,2,4,721.6996805111821,704.0,722.7259506135434,729.2101616628175,72057.5
Rent,863094.0,2 years,0.0,12.0,19.0,617298.0,0.0,32.0,0.0,debt consolidation,Long Term,434544.0,274018.0,12932.0,734.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5827,3,2,4,723.144128113879,724.25701839303,722.7259506135434,704.9185228604924,58992.5
Home Mortgage,957030.0,10+ years,0.0,8.0,18.0,270578.0,1.0,32.0,1.0,debt consolidation,Short Term,212762.0,138339.0,14435.0,734.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5828,3,1,4,723.6175548589341,724.25701839303,720.0370370370371,725.7162872154115,65317.5
